indicator,facility_id,state,year,quarter,month,facility_level,value,unit,cohort_direction
Reporting Completeness,BEN002,BENUE,,,4,,25.0,Percent,
Reporting Completeness,BEN002,BENUE,,,5,,33.33333333333333,Percent,
Reporting Completeness,BEN002,BENUE,,,6,,33.33333333333333,Percent,
Reporting Completeness,BEN002,BENUE,,,7,,50.0,Percent,
Reporting Completeness,BEN002,BENUE,,,8,,33.33333333333333,Percent,
Reporting Completeness,BEN002,BENUE,,,9,,33.33333333333333,Percent,
Reporting Completeness,BEN002,BENUE,,,10,,33.33333333333333,Percent,
Reporting Completeness,BEN002,BENUE,,,11,,33.33333333333333,Percent,
Reporting Completeness,BEN002,BENUE,,,12,,33.33333333333333,Percent,
Reporting Completeness,BEN003,BENUE,,,1,,33.33333333333333,Percent,
Reporting Completeness,BEN003,BENUE,,,2,,33.33333333333333,Percent,
Reporting Completeness,BEN003,BENUE,,,3,,33.33333333333333,Percent,
Reporting Completeness,BEN003,BENUE,,,4,,50.0,Percent,
Reporting Completeness,BEN003,BENUE,,,5,,33.33333333333333,Percent,
Reporting Completeness,BEN003,BENUE,,,6,,33.33333333333333,Percent,
Reporting Completeness,BEN003,BENUE,,,7,,50.0,Percent,
Reporting Completeness,BEN003,BENUE,,,8,,33.33333333333333,Percent,
Reporting Completeness,BEN003,BENUE,,,9,,33.33333333333333,Percent,
Reporting Completeness,BEN003,BENUE,,,10,,33.33333333333333,Percent,
Reporting Completeness,BEN003,BENUE,,,11,,33.33333333333333,Percent,
Reporting Completeness,BEN003,BENUE,,,12,,50.0,Percent,
Reporting Completeness,BEN004,BENUE,,,1,,33.33333333333333,Percent,
Reporting Completeness,BEN004,BENUE,,,2,,50.0,Percent,
Reporting Completeness,BEN004,BENUE,,,3,,33.33333333333333,Percent,
Reporting Completeness,BEN004,BENUE,,,4,,33.33333333333333,Percent,
Reporting Completeness,BEN004,BENUE,,,5,,33.33333333333333,Percent,
Reporting Completeness,BEN004,BENUE,,,6,,33.33333333333333,Percent,
Reporting Completeness,BEN004,BENUE,,,7,,33.33333333333333,Percent,
Reporting Completeness,BEN004,BENUE,,,8,,50.0,Percent,
Reporting Completeness,BEN004,BENUE,,,10,,50.0,Percent,
Reporting Completeness,BEN004,BENUE,,,11,,33.33333333333333,Percent,
Reporting Completeness,BEN004,BENUE,,,12,,50.0,Percent,
Reporting Completeness,BEN005,BENUE,,,1,,50.0,Percent,
Reporting Completeness,BEN005,BENUE,,,2,,33.33333333333333,Percent,
Reporting Completeness,BEN005,BENUE,,,3,,33.33333333333333,Percent,
Reporting Completeness,BEN005,BENUE,,,4,,33.33333333333333,Percent,
Reporting Completeness,BEN005,BENUE,,,5,,33.33333333333333,Percent,
Reporting Completeness,BEN005,BENUE,,,6,,50.0,Percent,
Reporting Completeness,BEN005,BENUE,,,7,,100.0,Percent,
Reporting Completeness,BEN005,BENUE,,,8,,50.0,Percent,
Reporting Completeness,BEN005,BENUE,,,9,,50.0,Percent,
Reporting Completeness,BEN005,BENUE,,,10,,50.0,Percent,
Reporting Completeness,BEN005,BENUE,,,11,,25.0,Percent,
Reporting Completeness,BEN005,BENUE,,,12,,33.33333333333333,Percent,
Reporting Completeness,BEN006,BENUE,,,1,,33.33333333333333,Percent,
Reporting Completeness,BEN006,BENUE,,,2,,50.0,Percent,
Reporting Completeness,BEN006,BENUE,,,3,,33.33333333333333,Percent,
Reporting Completeness,BEN006,BENUE,,,4,,33.33333333333333,Percent,
Reporting Completeness,BEN006,BENUE,,,5,,33.33333333333333,Percent,
Reporting Completeness,BEN006,BENUE,,,6,,33.33333333333333,Percent,
Reporting Completeness,BEN006,BENUE,,,7,,33.33333333333333,Percent,
Reporting Completeness,BEN006,BENUE,,,8,,25.0,Percent,
Reporting Completeness,BEN006,BENUE,,,9,,33.33333333333333,Percent,
Reporting Completeness,BEN006,BENUE,,,10,,33.33333333333333,Percent,
Reporting Completeness,BEN006,BENUE,,,11,,33.33333333333333,Percent,
Reporting Completeness,BEN006,BENUE,,,12,,50.0,Percent,
Reporting Completeness,BEN007,BENUE,,,1,,33.33333333333333,Percent,
Reporting Completeness,BEN007,BENUE,,,2,,50.0,Percent,
Reporting Completeness,BEN007,BENUE,,,3,,33.33333333333333,Percent,
Reporting Completeness,BEN007,BENUE,,,4,,33.33333333333333,Percent,
Reporting Completeness,BEN007,BENUE,,,5,,33.33333333333333,Percent,
Reporting Completeness,BEN007,BENUE,,,6,,33.33333333333333,Percent,
Reporting Completeness,BEN007,BENUE,,,7,,50.0,Percent,
Reporting Completeness,BEN007,BENUE,,,8,,33.33333333333333,Percent,
Reporting Completeness,BEN007,BENUE,,,9,,50.0,Percent,
Reporting Completeness,BEN007,BENUE,,,10,,33.33333333333333,Percent,
Reporting Completeness,BEN007,BENUE,,,11,,33.33333333333333,Percent,
Reporting Completeness,BEN007,BENUE,,,12,,33.33333333333333,Percent,
Reporting Completeness,BEN008,BENUE,,,1,,33.33333333333333,Percent,
Reporting Completeness,BEN008,BENUE,,,2,,33.33333333333333,Percent,
Reporting Completeness,BEN008,BENUE,,,3,,33.33333333333333,Percent,
Reporting Completeness,BEN008,BENUE,,,4,,33.33333333333333,Percent,
Reporting Completeness,BEN008,BENUE,,,5,,33.33333333333333,Percent,
Reporting Completeness,BEN008,BENUE,,,6,,33.33333333333333,Percent,
Reporting Completeness,BEN008,BENUE,,,7,,33.33333333333333,Percent,
Reporting Completeness,BEN008,BENUE,,,8,,50.0,Percent,
Reporting Completeness,BEN008,BENUE,,,9,,33.33333333333333,Percent,
Reporting Completeness,BEN008,BENUE,,,10,,33.33333333333333,Percent,
Reporting Completeness,BEN008,BENUE,,,11,,33.33333333333333,Percent,
Reporting Completeness,BEN008,BENUE,,,12,,33.33333333333333,Percent,
Reporting Completeness,BEN009,BENUE,,,1,,33.33333333333333,Percent,
Reporting Completeness,BEN009,BENUE,,,2,,50.0,Percent,
Reporting Completeness,BEN009,BENUE,,,3,,33.33333333333333,Percent,
Reporting Completeness,BEN009,BENUE,,,4,,33.33333333333333,Percent,
Reporting Completeness,BEN009,BENUE,,,5,,33.33333333333333,Percent,
Reporting Completeness,BEN009,BENUE,,,6,,100.0,Percent,
Reporting Completeness,BEN009,BENUE,,,7,,33.33333333333333,Percent,
Reporting Completeness,BEN009,BENUE,,,8,,33.33333333333333,Percent,
Reporting Completeness,BEN009,BENUE,,,9,,33.33333333333333,Percent,
Reporting Completeness,BEN009,BENUE,,,10,,50.0,Percent,
Reporting Completeness,BEN009,BENUE,,,11,,33.33333333333333,Percent,
Reporting Completeness,BEN009,BENUE,,,12,,33.33333333333333,Percent,
Reporting Completeness,BEN010,BENUE,,,1,,33.33333333333333,Percent,
Reporting Completeness,BEN010,BENUE,,,2,,50.0,Percent,
Reporting Completeness,BEN010,BENUE,,,3,,33.33333333333333,Percent,
Reporting Completeness,BEN010,BENUE,,,4,,33.33333333333333,Percent,
Reporting Completeness,BEN010,BENUE,,,5,,33.33333333333333,Percent,
Reporting Completeness,BEN010,BENUE,,,6,,33.33333333333333,Percent,
Reporting Completeness,BEN010,BENUE,,,7,,33.33333333333333,Percent,
Reporting Completeness,BEN010,BENUE,,,8,,33.33333333333333,Percent,
Reporting Completeness,BEN010,BENUE,,,9,,33.33333333333333,Percent,
Reporting Completeness,BEN010,BENUE,,,10,,33.33333333333333,Percent,
Reporting Completeness,BEN010,BENUE,,,11,,33.33333333333333,Percent,
Reporting Completeness,BEN010,BENUE,,,12,,33.33333333333333,Percent,
Reporting Completeness,BEN011,BENUE,,,1,,33.33333333333333,Percent,
Reporting Completeness,BEN011,BENUE,,,2,,33.33333333333333,Percent,
Reporting Completeness,BEN011,BENUE,,,3,,50.0,Percent,
Reporting Completeness,BEN011,BENUE,,,4,,50.0,Percent,
Reporting Completeness,BEN011,BENUE,,,5,,33.33333333333333,Percent,
Reporting Completeness,BEN011,BENUE,,,6,,33.33333333333333,Percent,
Reporting Completeness,BEN011,BENUE,,,7,,33.33333333333333,Percent,
Reporting Completeness,BEN011,BENUE,,,8,,33.33333333333333,Percent,
Reporting Completeness,BEN011,BENUE,,,9,,33.33333333333333,Percent,
Reporting Completeness,BEN011,BENUE,,,10,,33.33333333333333,Percent,
Reporting Completeness,BEN011,BENUE,,,11,,33.33333333333333,Percent,
Reporting Completeness,BEN011,BENUE,,,12,,33.33333333333333,Percent,
Reporting Completeness,BEN012,BENUE,,,1,,33.33333333333333,Percent,
Reporting Completeness,BEN012,BENUE,,,2,,33.33333333333333,Percent,
Reporting Completeness,BEN012,BENUE,,,3,,33.33333333333333,Percent,
Reporting Completeness,BEN012,BENUE,,,4,,33.33333333333333,Percent,
Reporting Completeness,BEN012,BENUE,,,5,,33.33333333333333,Percent,
Reporting Completeness,BEN012,BENUE,,,6,,33.33333333333333,Percent,
Reporting Completeness,BEN012,BENUE,,,7,,33.33333333333333,Percent,
Reporting Completeness,BEN012,BENUE,,,8,,50.0,Percent,
Reporting Completeness,BEN012,BENUE,,,9,,33.33333333333333,Percent,
Reporting Completeness,BEN012,BENUE,,,10,,33.33333333333333,Percent,
Reporting Completeness,BEN012,BENUE,,,11,,33.33333333333333,Percent,
Reporting Completeness,BEN012,BENUE,,,12,,33.33333333333333,Percent,
Reporting Completeness,BEN013,BENUE,,,1,,33.33333333333333,Percent,
Reporting Completeness,BEN013,BENUE,,,2,,33.33333333333333,Percent,
Reporting Completeness,BEN013,BENUE,,,3,,33.33333333333333,Percent,
Reporting Completeness,BEN013,BENUE,,,4,,50.0,Percent,
Reporting Completeness,BEN013,BENUE,,,5,,50.0,Percent,
Reporting Completeness,BEN013,BENUE,,,6,,33.33333333333333,Percent,
Reporting Completeness,BEN013,BENUE,,,7,,33.33333333333333,Percent,
Reporting Completeness,BEN013,BENUE,,,8,,33.33333333333333,Percent,
Reporting Completeness,BEN013,BENUE,,,9,,33.33333333333333,Percent,
Reporting Completeness,BEN013,BENUE,,,10,,33.33333333333333,Percent,
Reporting Completeness,BEN013,BENUE,,,11,,50.0,Percent,
Reporting Completeness,BEN013,BENUE,,,12,,33.33333333333333,Percent,
Reporting Completeness,BEN014,BENUE,,,1,,25.0,Percent,
Reporting Completeness,BEN014,BENUE,,,2,,50.0,Percent,
Reporting Completeness,BEN014,BENUE,,,3,,33.33333333333333,Percent,
Reporting Completeness,BEN014,BENUE,,,4,,33.33333333333333,Percent,
Reporting Completeness,BEN014,BENUE,,,5,,33.33333333333333,Percent,
Reporting Completeness,BEN014,BENUE,,,6,,33.33333333333333,Percent,
Reporting Completeness,BEN014,BENUE,,,7,,50.0,Percent,
Reporting Completeness,BEN014,BENUE,,,8,,33.33333333333333,Percent,
Reporting Completeness,BEN014,BENUE,,,9,,33.33333333333333,Percent,
Reporting Completeness,BEN014,BENUE,,,10,,33.33333333333333,Percent,
Reporting Completeness,BEN014,BENUE,,,11,,33.33333333333333,Percent,
Reporting Completeness,BEN014,BENUE,,,12,,33.33333333333333,Percent,
Reporting Completeness,BEN015,BENUE,,,1,,33.33333333333333,Percent,
Reporting Completeness,BEN015,BENUE,,,2,,50.0,Percent,
Reporting Completeness,BEN015,BENUE,,,3,,33.33333333333333,Percent,
Reporting Completeness,BEN015,BENUE,,,4,,33.33333333333333,Percent,
Reporting Completeness,BEN015,BENUE,,,5,,50.0,Percent,
Reporting Completeness,BEN015,BENUE,,,6,,33.33333333333333,Percent,
Reporting Completeness,BEN015,BENUE,,,7,,50.0,Percent,
Reporting Completeness,BEN015,BENUE,,,8,,33.33333333333333,Percent,
Reporting Completeness,BEN015,BENUE,,,9,,33.33333333333333,Percent,
Reporting Completeness,BEN015,BENUE,,,10,,50.0,Percent,
Reporting Completeness,BEN015,BENUE,,,11,,33.33333333333333,Percent,
Reporting Completeness,BEN015,BENUE,,,12,,33.33333333333333,Percent,
Reporting Completeness,LAG099,BENUE,,,4,,,Percent,
Reporting Completeness,LAG099,BENUE,,,8,,,Percent,
Reporting Completeness,LAG099,BENUE,,,10,,,Percent,
Reporting Completeness,NAS999,BENUE,,,2,,,Percent,
Reporting Completeness,NAS999,BENUE,,,6,,,Percent,
Reporting Completeness,NAS999,BENUE,,,9,,,Percent,
Reporting Completeness,NAS999,BENUE,,,10,,,Percent,
Reporting Completeness,NAS999,BENUE,,,11,,,Percent,
Reporting Completeness,NAS999,BENUE,,,12,,,Percent,
Reporting Completeness,TMP001,BENUE,,,2,,,Percent,
Reporting Completeness,TMP001,BENUE,,,4,,,Percent,
Reporting Completeness,TMP001,BENUE,,,9,,,Percent,
Reporting Completeness,TMP001,BENUE,,,12,,,Percent,
Reporting Completeness,XXX999,BENUE,,,6,,,Percent,
Reporting Completeness,XXX999,BENUE,,,7,,,Percent,
Reporting Completeness,XXX999,BENUE,,,8,,,Percent,
Reporting Completeness,CRS001,CROSS RIVER,,,1,,33.33333333333333,Percent,
Reporting Completeness,CRS001,CROSS RIVER,,,2,,33.33333333333333,Percent,
Reporting Completeness,CRS001,CROSS RIVER,,,3,,33.33333333333333,Percent,
Reporting Completeness,CRS001,CROSS RIVER,,,4,,50.0,Percent,
Reporting Completeness,CRS001,CROSS RIVER,,,5,,33.33333333333333,Percent,
Reporting Completeness,CRS001,CROSS RIVER,,,6,,33.33333333333333,Percent,
Reporting Completeness,CRS001,CROSS RIVER,,,7,,33.33333333333333,Percent,
Reporting Completeness,CRS001,CROSS RIVER,,,8,,33.33333333333333,Percent,
Reporting Completeness,CRS001,CROSS RIVER,,,9,,33.33333333333333,Percent,
Reporting Completeness,CRS001,CROSS RIVER,,,10,,33.33333333333333,Percent,
Reporting Completeness,CRS001,CROSS RIVER,,,11,,33.33333333333333,Percent,
Reporting Completeness,CRS001,CROSS RIVER,,,12,,33.33333333333333,Percent,
Reporting Completeness,CRS002,CROSS RIVER,,,1,,33.33333333333333,Percent,
Reporting Completeness,CRS002,CROSS RIVER,,,2,,33.33333333333333,Percent,
Reporting Completeness,CRS002,CROSS RIVER,,,3,,33.33333333333333,Percent,
Reporting Completeness,CRS002,CROSS RIVER,,,4,,50.0,Percent,
Reporting Completeness,CRS002,CROSS RIVER,,,5,,33.33333333333333,Percent,
Reporting Completeness,CRS002,CROSS RIVER,,,6,,33.33333333333333,Percent,
Reporting Completeness,CRS002,CROSS RIVER,,,7,,50.0,Percent,
Reporting Completeness,CRS002,CROSS RIVER,,,8,,33.33333333333333,Percent,
Reporting Completeness,CRS002,CROSS RIVER,,,9,,20.0,Percent,
Reporting Completeness,CRS002,CROSS RIVER,,,10,,50.0,Percent,
Reporting Completeness,CRS002,CROSS RIVER,,,11,,33.33333333333333,Percent,
Reporting Completeness,CRS002,CROSS RIVER,,,12,,50.0,Percent,
Reporting Completeness,CRS003,CROSS RIVER,,,1,,33.33333333333333,Percent,
Reporting Completeness,CRS003,CROSS RIVER,,,2,,33.33333333333333,Percent,
Reporting Completeness,CRS003,CROSS RIVER,,,3,,33.33333333333333,Percent,
Reporting Completeness,CRS003,CROSS RIVER,,,4,,33.33333333333333,Percent,
Reporting Completeness,CRS003,CROSS RIVER,,,5,,33.33333333333333,Percent,
Reporting Completeness,CRS003,CROSS RIVER,,,6,,33.33333333333333,Percent,
Reporting Completeness,CRS003,CROSS RIVER,,,7,,33.33333333333333,Percent,
Reporting Completeness,CRS003,CROSS RIVER,,,8,,50.0,Percent,
Reporting Completeness,CRS003,CROSS RIVER,,,9,,33.33333333333333,Percent,
Reporting Completeness,CRS003,CROSS RIVER,,,10,,33.33333333333333,Percent,
Reporting Completeness,CRS003,CROSS RIVER,,,11,,33.33333333333333,Percent,
Reporting Completeness,CRS003,CROSS RIVER,,,12,,25.0,Percent,
Reporting Completeness,CRS004,CROSS RIVER,,,1,,33.33333333333333,Percent,
Reporting Completeness,CRS004,CROSS RIVER,,,2,,33.33333333333333,Percent,
Reporting Completeness,CRS004,CROSS RIVER,,,3,,33.33333333333333,Percent,
Reporting Completeness,CRS004,CROSS RIVER,,,4,,33.33333333333333,Percent,
Reporting Completeness,CRS004,CROSS RIVER,,,5,,50.0,Percent,
Reporting Completeness,CRS004,CROSS RIVER,,,6,,33.33333333333333,Percent,
Reporting Completeness,CRS004,CROSS RIVER,,,7,,33.33333333333333,Percent,
Reporting Completeness,CRS004,CROSS RIVER,,,8,,33.33333333333333,Percent,
Reporting Completeness,CRS004,CROSS RIVER,,,9,,100.0,Percent,
Reporting Completeness,CRS004,CROSS RIVER,,,10,,33.33333333333333,Percent,
Reporting Completeness,CRS004,CROSS RIVER,,,11,,33.33333333333333,Percent,
Reporting Completeness,CRS004,CROSS RIVER,,,12,,33.33333333333333,Percent,
Reporting Completeness,CRS005,CROSS RIVER,,,1,,33.33333333333333,Percent,
Reporting Completeness,CRS005,CROSS RIVER,,,2,,33.33333333333333,Percent,
Reporting Completeness,CRS005,CROSS RIVER,,,3,,33.33333333333333,Percent,
Reporting Completeness,CRS005,CROSS RIVER,,,4,,33.33333333333333,Percent,
Reporting Completeness,CRS005,CROSS RIVER,,,5,,33.33333333333333,Percent,
Reporting Completeness,CRS005,CROSS RIVER,,,6,,33.33333333333333,Percent,
Reporting Completeness,CRS005,CROSS RIVER,,,7,,50.0,Percent,
Reporting Completeness,CRS005,CROSS RIVER,,,8,,33.33333333333333,Percent,
Reporting Completeness,CRS005,CROSS RIVER,,,9,,33.33333333333333,Percent,
Reporting Completeness,CRS005,CROSS RIVER,,,10,,33.33333333333333,Percent,
Reporting Completeness,CRS005,CROSS RIVER,,,11,,33.33333333333333,Percent,
Reporting Completeness,CRS005,CROSS RIVER,,,12,,33.33333333333333,Percent,
Reporting Completeness,CRS006,CROSS RIVER,,,1,,33.33333333333333,Percent,
Reporting Completeness,CRS006,CROSS RIVER,,,2,,33.33333333333333,Percent,
Reporting Completeness,CRS006,CROSS RIVER,,,3,,50.0,Percent,
Reporting Completeness,CRS006,CROSS RIVER,,,4,,33.33333333333333,Percent,
Reporting Completeness,CRS006,CROSS RIVER,,,5,,33.33333333333333,Percent,
Reporting Completeness,CRS006,CROSS RIVER,,,6,,33.33333333333333,Percent,
Reporting Completeness,CRS006,CROSS RIVER,,,7,,33.33333333333333,Percent,
Reporting Completeness,CRS006,CROSS RIVER,,,8,,33.33333333333333,Percent,
Reporting Completeness,CRS006,CROSS RIVER,,,9,,33.33333333333333,Percent,
Reporting Completeness,CRS006,CROSS RIVER,,,10,,33.33333333333333,Percent,
Reporting Completeness,CRS006,CROSS RIVER,,,11,,33.33333333333333,Percent,
Reporting Completeness,CRS006,CROSS RIVER,,,12,,33.33333333333333,Percent,
Reporting Completeness,CRS007,CROSS RIVER,,,1,,50.0,Percent,
Reporting Completeness,CRS007,CROSS RIVER,,,2,,33.33333333333333,Percent,
Reporting Completeness,CRS007,CROSS RIVER,,,3,,33.33333333333333,Percent,
Reporting Completeness,CRS007,CROSS RIVER,,,4,,33.33333333333333,Percent,
Reporting Completeness,CRS007,CROSS RIVER,,,5,,33.33333333333333,Percent,
Reporting Completeness,CRS007,CROSS RIVER,,,6,,33.33333333333333,Percent,
Reporting Completeness,CRS007,CROSS RIVER,,,7,,33.33333333333333,Percent,
Reporting Completeness,CRS007,CROSS RIVER,,,8,,50.0,Percent,
Reporting Completeness,CRS007,CROSS RIVER,,,9,,50.0,Percent,
Reporting Completeness,CRS007,CROSS RIVER,,,10,,50.0,Percent,
Reporting Completeness,CRS007,CROSS RIVER,,,11,,33.33333333333333,Percent,
Reporting Completeness,CRS007,CROSS RIVER,,,12,,33.33333333333333,Percent,
Reporting Completeness,CRS008,CROSS RIVER,,,1,,50.0,Percent,
Reporting Completeness,CRS008,CROSS RIVER,,,2,,33.33333333333333,Percent,
Reporting Completeness,CRS008,CROSS RIVER,,,3,,50.0,Percent,
Reporting Completeness,CRS008,CROSS RIVER,,,4,,50.0,Percent,
Reporting Completeness,CRS008,CROSS RIVER,,,5,,50.0,Percent,
Reporting Completeness,CRS008,CROSS RIVER,,,6,,33.33333333333333,Percent,
Reporting Completeness,CRS008,CROSS RIVER,,,7,,25.0,Percent,
Reporting Completeness,CRS008,CROSS RIVER,,,8,,33.33333333333333,Percent,
Reporting Completeness,CRS008,CROSS RIVER,,,9,,50.0,Percent,
Reporting Completeness,CRS008,CROSS RIVER,,,10,,33.33333333333333,Percent,
Reporting Completeness,CRS008,CROSS RIVER,,,11,,50.0,Percent,
Reporting Completeness,CRS008,CROSS RIVER,,,12,,50.0,Percent,
Reporting Completeness,CRS009,CROSS RIVER,,,1,,50.0,Percent,
Reporting Completeness,CRS009,CROSS RIVER,,,2,,50.0,Percent,
Reporting Completeness,CRS009,CROSS RIVER,,,3,,33.33333333333333,Percent,
Reporting Completeness,CRS009,CROSS RIVER,,,4,,33.33333333333333,Percent,
Reporting Completeness,CRS009,CROSS RIVER,,,5,,50.0,Percent,
Reporting Completeness,CRS009,CROSS RIVER,,,6,,33.33333333333333,Percent,
Reporting Completeness,CRS009,CROSS RIVER,,,7,,33.33333333333333,Percent,
Reporting Completeness,CRS009,CROSS RIVER,,,8,,33.33333333333333,Percent,
Reporting Completeness,CRS009,CROSS RIVER,,,9,,33.33333333333333,Percent,
Reporting Completeness,CRS009,CROSS RIVER,,,10,,50.0,Percent,
Reporting Completeness,CRS009,CROSS RIVER,,,11,,33.33333333333333,Percent,
Reporting Completeness,CRS009,CROSS RIVER,,,12,,50.0,Percent,
Reporting Completeness,CRS010,CROSS RIVER,,,1,,33.33333333333333,Percent,
Reporting Completeness,CRS010,CROSS RIVER,,,2,,33.33333333333333,Percent,
Reporting Completeness,CRS010,CROSS RIVER,,,3,,33.33333333333333,Percent,
Reporting Completeness,CRS010,CROSS RIVER,,,4,,33.33333333333333,Percent,
Reporting Completeness,CRS010,CROSS RIVER,,,5,,33.33333333333333,Percent,
Reporting Completeness,CRS010,CROSS RIVER,,,6,,33.33333333333333,Percent,
Reporting Completeness,CRS010,CROSS RIVER,,,7,,50.0,Percent,
Reporting Completeness,CRS010,CROSS RIVER,,,8,,33.33333333333333,Percent,
Reporting Completeness,CRS010,CROSS RIVER,,,9,,33.33333333333333,Percent,
Reporting Completeness,CRS010,CROSS RIVER,,,10,,50.0,Percent,
Reporting Completeness,CRS010,CROSS RIVER,,,11,,33.33333333333333,Percent,
Reporting Completeness,CRS010,CROSS RIVER,,,12,,33.33333333333333,Percent,
Reporting Completeness,CRS011,CROSS RIVER,,,1,,33.33333333333333,Percent,
Reporting Completeness,CRS011,CROSS RIVER,,,2,,33.33333333333333,Percent,
Reporting Completeness,CRS011,CROSS RIVER,,,3,,33.33333333333333,Percent,
Reporting Completeness,CRS011,CROSS RIVER,,,4,,33.33333333333333,Percent,
Reporting Completeness,CRS011,CROSS RIVER,,,5,,50.0,Percent,
Reporting Completeness,CRS011,CROSS RIVER,,,6,,33.33333333333333,Percent,
Reporting Completeness,CRS011,CROSS RIVER,,,7,,50.0,Percent,
Reporting Completeness,CRS011,CROSS RIVER,,,8,,33.33333333333333,Percent,
Reporting Completeness,CRS011,CROSS RIVER,,,9,,50.0,Percent,
Reporting Completeness,CRS011,CROSS RIVER,,,10,,33.33333333333333,Percent,
Reporting Completeness,CRS011,CROSS RIVER,,,11,,33.33333333333333,Percent,
Reporting Completeness,CRS011,CROSS RIVER,,,12,,33.33333333333333,Percent,
Reporting Completeness,CRS012,CROSS RIVER,,,1,,33.33333333333333,Percent,
Reporting Completeness,CRS012,CROSS RIVER,,,2,,33.33333333333333,Percent,
Reporting Completeness,CRS012,CROSS RIVER,,,3,,33.33333333333333,Percent,
Reporting Completeness,CRS012,CROSS RIVER,,,4,,33.33333333333333,Percent,
Reporting Completeness,CRS012,CROSS RIVER,,,5,,33.33333333333333,Percent,
Reporting Completeness,CRS012,CROSS RIVER,,,6,,33.33333333333333,Percent,
Reporting Completeness,CRS012,CROSS RIVER,,,7,,33.33333333333333,Percent,
Reporting Completeness,CRS012,CROSS RIVER,,,8,,33.33333333333333,Percent,
Reporting Completeness,CRS012,CROSS RIVER,,,9,,33.33333333333333,Percent,
Reporting Completeness,CRS012,CROSS RIVER,,,10,,50.0,Percent,
Reporting Completeness,CRS012,CROSS RIVER,,,11,,33.33333333333333,Percent,
Reporting Completeness,CRS012,CROSS RIVER,,,12,,33.33333333333333,Percent,
Reporting Completeness,CRS013,CROSS RIVER,,,1,,33.33333333333333,Percent,
Reporting Completeness,CRS013,CROSS RIVER,,,2,,33.33333333333333,Percent,
Reporting Completeness,CRS013,CROSS RIVER,,,3,,33.33333333333333,Percent,
Reporting Completeness,CRS013,CROSS RIVER,,,4,,33.33333333333333,Percent,
Reporting Completeness,CRS013,CROSS RIVER,,,5,,50.0,Percent,
Reporting Completeness,CRS013,CROSS RIVER,,,6,,33.33333333333333,Percent,
Reporting Completeness,CRS013,CROSS RIVER,,,7,,33.33333333333333,Percent,
Reporting Completeness,CRS013,CROSS RIVER,,,8,,33.33333333333333,Percent,
Reporting Completeness,CRS013,CROSS RIVER,,,9,,33.33333333333333,Percent,
Reporting Completeness,CRS013,CROSS RIVER,,,10,,50.0,Percent,
Reporting Completeness,CRS013,CROSS RIVER,,,11,,33.33333333333333,Percent,
Reporting Completeness,CRS013,CROSS RIVER,,,12,,33.33333333333333,Percent,
Reporting Completeness,CRS014,CROSS RIVER,,,1,,50.0,Percent,
Reporting Completeness,CRS014,CROSS RIVER,,,2,,33.33333333333333,Percent,
Reporting Completeness,CRS014,CROSS RIVER,,,3,,50.0,Percent,
Reporting Completeness,CRS014,CROSS RIVER,,,4,,33.33333333333333,Percent,
Reporting Completeness,CRS014,CROSS RIVER,,,5,,33.33333333333333,Percent,
Reporting Completeness,CRS014,CROSS RIVER,,,6,,33.33333333333333,Percent,
Reporting Completeness,CRS014,CROSS RIVER,,,7,,50.0,Percent,
Reporting Completeness,CRS014,CROSS RIVER,,,8,,33.33333333333333,Percent,
Reporting Completeness,CRS014,CROSS RIVER,,,9,,33.33333333333333,Percent,
Reporting Completeness,CRS014,CROSS RIVER,,,10,,33.33333333333333,Percent,
Reporting Completeness,CRS014,CROSS RIVER,,,11,,33.33333333333333,Percent,
Reporting Completeness,CRS014,CROSS RIVER,,,12,,33.33333333333333,Percent,
Reporting Completeness,CRS015,CROSS RIVER,,,1,,25.0,Percent,
Reporting Completeness,CRS015,CROSS RIVER,,,2,,33.33333333333333,Percent,
Reporting Completeness,CRS015,CROSS RIVER,,,3,,33.33333333333333,Percent,
Reporting Completeness,CRS015,CROSS RIVER,,,4,,33.33333333333333,Percent,
Reporting Completeness,CRS015,CROSS RIVER,,,5,,33.33333333333333,Percent,
Reporting Completeness,CRS015,CROSS RIVER,,,6,,33.33333333333333,Percent,
Reporting Completeness,CRS015,CROSS RIVER,,,7,,33.33333333333333,Percent,
Reporting Completeness,CRS015,CROSS RIVER,,,8,,33.33333333333333,Percent,
Reporting Completeness,CRS015,CROSS RIVER,,,9,,33.33333333333333,Percent,
Reporting Completeness,CRS015,CROSS RIVER,,,10,,33.33333333333333,Percent,
Reporting Completeness,CRS015,CROSS RIVER,,,11,,33.33333333333333,Percent,
Reporting Completeness,CRS015,CROSS RIVER,,,12,,33.33333333333333,Percent,
Reporting Completeness,LAG099,CROSS RIVER,,,7,,,Percent,
Reporting Completeness,LAG099,CROSS RIVER,,,9,,,Percent,
Reporting Completeness,NAS999,CROSS RIVER,,,10,,,Percent,
Reporting Completeness,NAS999,CROSS RIVER,,,11,,,Percent,
Reporting Completeness,TMP001,CROSS RIVER,,,1,,,Percent,
Reporting Completeness,TMP001,CROSS RIVER,,,4,,,Percent,
Reporting Completeness,TMP001,CROSS RIVER,,,5,,,Percent,
Reporting Completeness,TMP001,CROSS RIVER,,,7,,,Percent,
Reporting Completeness,TMP001,CROSS RIVER,,,8,,,Percent,
Reporting Completeness,TMP001,CROSS RIVER,,,9,,,Percent,
